srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,sload,dload,spkts,dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,sjit,djit,stime,ltime,sintpkt,dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src__ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm
0.0,57920,0.0,53,tcp,ACC,0.020699024200439453,391,407,128,124,0,0,dns,18889.77935451174,19662.76265290608,6,5,515,8212,3789051029,1363175091,65.16666666666667,81.4,0,0,0.0037281210347947214,0.00181491022554515,1777313864.634811,1777313864.65551,0.00413980484008789,0.004634737968444824,0.002170085906982422,0.020640134811401367,0.002170085906982422,0,262,0,0,0,191,185,185,335,191,1,185
0.0,55920,0.0,443,udp,INT,6.713992118835449,6414,14381,128,58,0,0,https,955.3183689337599,2141.944724608107,27,25,0,0,0,0,237.55555555555554,575.24,0,0,0.9571999277169171,0.9936892060443694,1777313864.670507,1777313871.384499,0.2518000052525447,0.2775431275367737,0.0,0.0,0.0,0,90,0,0,0,139,2,2,335,139,1,2
0.0,57921,0.0,53,tcp,ACC,0.0397188663482666,370,356,128,124,0,0,dns,9315.472318764894,8962.994987784601,6,5,515,8212,2837243108,2909149167,61.666666666666664,71.2,0,0,0.009694826729985595,0.006669947596366497,1777313864.683217,1777313864.722936,0.00794377326965332,0.008164703845977783,0.007078886032104492,0.0396418571472168,0.007078886032104492,0,262,0,0,0,191,185,185,335,191,1,185
0.0,57922,0.0,53,tcp,ACC,0.03862905502319336,370,354,128,124,0,0,dns,9578.28245546901,9164.086457394675,6,5,515,8212,285683158,2829557967,61.666666666666664,70.8,0,0,0.006720121895765226,0.00803528158127611,1777313864.684438,1777313864.723067,0.007725811004638672,0.00738447904586792,0.009036064147949219,0.038420915603637695,0.009036064147949219,0,262,0,0,0,191,185,185,335,191,1,185
0.0,57923,0.0,53,tcp,ACC,0.09659600257873535,375,452,128,124,0,0,dns,3882.148225485187,4679.282661118145,6,5,514,8212,1746492442,121644495,62.5,90.4,0,0,0.022325864255890792,0.022542946800564612,1777313864.686205,1777313864.782801,0.01931920051574707,0.02233874797821045,0.007422208786010742,0.09647107124328613,0.007422208786010742,0,262,0,0,0,191,185,185,335,191,1,185
0.0,57924,0.0,53,tcp,ACC,0.09650492668151855,429,467,128,124,0,0,dns,4445.368902416428,4839.131182816951,7,6,0,8212,3271684922,1418166666,61.285714285714285,77.83333333333333,0,0,0.021823039133647543,0.022188055401461206,1777313864.686675,1777313864.78318,0.016084154446919758,0.017870998382568358,0.006979942321777344,0.09600090980529785,0.006979942321777344,0,262,0,0,0,191,185,185,335,191,1,185
0.0,57925,0.0,53,tcp,ACC,0.09521603584289551,426,496,128,124,0,0,dns,4474.036292614525,5209.2065754385085,7,6,0,8212,2236084705,2319150323,60.857142857142854,82.66666666666667,0,0,0.020885412520313992,0.022054267300454785,1777313864.68799,1777313864.783206,0.01586933930714925,0.017870998382568358,0.00560307502746582,0.09468603134155273,0.00560307502746582,0,262,0,0,0,191,185,185,335,191,1,185
0.0,57926,0.0,53,tcp,ACC,0.09465599060058594,426,425,128,124,0,0,dns,4500.507546295364,4489.9429745904445,7,6,0,8212,3815840533,692834789,60.857142857142854,70.83333333333333,0,0,0.021672046006838554,0.021335950476896296,1777313864.688483,1777313864.783139,0.01577599843343099,0.017319774627685545,0.0077130794525146484,0.0941929817199707,0.0077130794525146484,0,262,0,0,0,191,185,185,335,191,1,185
0.0,57927,0.0,443,tcp,ACC,25.73152208328247,32285,10409,128,47,0,0,https,1254.6867571808068,404.5232911722167,45,35,509,16,392901359,3754716340,717.4444444444445,297.4,0,0,1.8649706008758609,2.1057186496835176,1777313864.729378,1777313890.4609,0.5848073200746016,0.7113680348676794,0.16701793670654297,24.353300094604492,0.16701793670654297,0,262,0,0,0,139,2,2,335,139,1,2
0.0,57928,0.0,443,tcp,ACC,0.5070297718048096,2432,2173,128,45,0,0,https,4796.562520072772,4285.7443898512065,6,5,514,17,4223052827,3294444308,405.3333333333333,434.6,0,0,0.08312485297435157,0.07445405178245171,1777313864.739097,1777313865.246127,0.10140595436096192,0.07554203271865845,0.15721487998962402,0.45923590660095215,0.15721487998962402,0,262,0,0,0,139,1,1,335,139,1,1
0.0,58456,0.0,443,udp,INT,20.44131302833557,6736,9795,128,86,0,0,https,329.5287338275489,479.17665496449547,16,17,0,0,0,0,421.0,576.1764705882352,0,0,4.968720331585221,4.835223140765416,1777313864.740386,1777313885.181699,1.3585193951924641,1.2748368084430695,0.0,0.0,0.0,0,90,0,0,0,139,1,1,335,139,1,1
0.0,57929,0.0,53,tcp,ACC,0.09374213218688965,380,366,128,124,0,0,dns,4053.673531154704,3904.3276642174255,6,5,515,1026,1302328610,2455311176,63.333333333333336,73.2,0,0,0.01903818989757591,0.01774899749247305,1777313864.741596,1777313864.835338,0.01874842643737793,0.013102233409881592,0.04163694381713867,0.09348893165588379,0.04163694381713867,0,262,0,0,0,191,185,185,335,191,1,185
0.0,57930,0.0,53,tcp,ACC,0.15051913261413574,380,364,128,124,0,0,dns,2524.5959991953405,2418.2972202818523,6,5,515,1026,2474298962,1062160382,63.333333333333336,72.8,0,0,0.024157784169533517,0.017403296515172178,1777313864.742349,1777313864.892868,0.03010382652282715,0.02748650312423706,0.04091000556945801,0.15027308464050293,0.04091000556945801,0,262,0,0,0,191,185,185,335,191,1,185
0.0,57931,0.0,443,tcp,ACC,0.34596896171569824,2862,3070,128,120,0,0,https,8272.418386340285,8873.628387863268,8,8,508,1045,3034583571,190559643,357.75,383.75,0,0,0.0664180156810342,0.05194287895873031,1777313864.74508,1777313865.091049,0.04942413738795689,0.036775452750069756,0.04460000991821289,0.301922082901001,0.04460000991821289,0,262,0,0,0,139,2,2,335,139,1,2
0.0,57932,0.0,53,tcp,ACC,0.08872818946838379,380,389,128,124,0,0,dns,4282.742635421453,4384.176013628803,6,5,515,1026,44726978,2848910304,63.333333333333336,77.8,0,0,0.017502982133225944,0.015090465087394261,1777313864.746502,1777313864.83523,0.01774563789367676,0.013102233409881592,0.03678417205810547,0.08858299255371094,0.03678417205810547,0,262,0,0,0,191,185,185,335,191,1,185
0.0,57933,0.0,53,tcp,ACC,0.09566402435302734,380,348,128,124,0,0,dns,3972.235148687582,3637.731136166522,6,5,515,1026,3382418453,355904373,63.333333333333336,69.6,0,0,0.016847344653849294,0.014404657912864601,1777313864.747089,1777313864.842753,0.01913280487060547,0.014971017837524414,0.03624606132507324,0.09547114372253418,0.03624606132507324,0,262,0,0,0,191,185,185,335,191,1,185
0.0,57934,0.0,53,tcp,ACC,0.14482688903808594,378,364,128,124,0,0,dns,2610.012564038403,2513.345432036981,6,5,515,1026,748039456,72132985,63.0,72.8,0,0,0.02194503956915822,0.01877395761325587,1777313864.748115,1777313864.892942,0.02896537780761719,0.02748650312423706,0.03528094291687012,0.14450693130493164,0.03528094291687012,0,262,0,0,0,191,185,185,335,191,1,185
0.0,57935,0.0,53,tcp,ACC,0.14410901069641113,378,362,128,124,0,0,dns,2623.0143290367732,2511.987267490243,6,5,515,1026,4156690780,2396873143,63.0,72.4,0,0,0.021690250464586017,0.01877395761325587,1777313864.74865,1777313864.892759,0.028821802139282225,0.02748650312423706,0.03477287292480469,0.14397192001342773,0.03477287292480469,0,262,0,0,0,191,185,185,335,191,1,185
0.0,57936,0.0,53,tcp,ACC,0.16382813453674316,423,290,128,124,0,0,dns,2581.974098625472,1770.1477271900399,7,5,0,8212,1099180411,465503239,60.42857142857143,58.0,0,0,0.031820894635959884,0.023978152511964394,1777313864.833474,1777313864.997302,0.027304689089457195,0.03710198402404785,0.015446186065673828,0.16363096237182617,0.015446186065673828,0,262,0,0,0,191,185,185,335,191,1,185
0.0,57937,0.0,53,tcp,ACC,0.09528708457946777,369,353,128,124,0,0,dns,3872.5080280136012,3704.5944007826592,6,5,515,8212,2483690072,2100000531,61.5,70.6,0,0,0.017283547483103633,0.018671065075221017,1777313864.834497,1777313864.929784,0.019057416915893556,0.02025073766708374,0.014492034912109375,0.09520292282104492,0.014492034912109375,0,262,0,0,0,191,185,185,335,191,1,185
0.0,57938,0.0,443,tcp,ACC,0.5209181308746338,2217,3759,128,47,0,0,https,4255.947083810665,7216.105136691154,7,7,512,16,1459825246,2581721612,316.7142857142857,537.0,0,0,0.0845062451207266,0.08399453770379497,1777313864.839578,1777313865.360496,0.08681968847910564,0.05978365739186605,0.1622931957244873,0.5208261013031006,0.1622931957244873,0,262,0,0,0,139,2,2,335,139,1,2
0.0,57939,0.0,443,tcp,ACC,0.4681098461151123,2279,3813,128,47,0,0,https,4868.515411315604,8145.524029550855,7,8,512,16,4210433164,601493953,325.57142857142856,476.625,0,0,0.07641301608280748,0.06742109735806012,1777313864.840722,1777313865.308832,0.07801830768585205,0.04459786415100098,0.15585994720458984,0.46793699264526367,0.15585994720458984,0,262,0,0,0,139,2,2,335,139,1,2
0.0,57940,0.0,53,tcp,ACC,0.1677389144897461,384,418,128,124,0,0,dns,2289.2719984990363,2491.967956699472,6,5,515,8212,738237395,2203685164,64.0,83.6,0,0,0.05705565236836303,0.04020241663801887,1777313864.841762,1777313865.009501,0.03354778289794922,0.04018527269363403,0.007267951965332031,0.16767597198486328,0.007267951965332031,0,262,0,0,0,191,185,185,335,191,1,185
0.0,57941,0.0,53,tcp,ACC,0.17831015586853027,450,566,128,124,0,0,dns,2523.6924829553127,3174.2443230060157,7,6,515,8212,2839588759,2012990699,64.28571428571429,94.33333333333333,0,0,0.05288550011470597,0.0380426361128779,1777313864.842274,1777313865.020584,0.02971835931142171,0.03436059951782226,0.006801128387451172,0.17822599411010742,0.006801128387451172,0,262,0,0,0,191,185,185,335,191,1,185
0.0,57942,0.0,53,tcp,ACC,0.08813118934631348,442,648,128,124,0,0,dns,5015.250597188144,7352.675083660445,7,6,515,8212,3964944180,47286701,63.142857142857146,108.0,0,0,0.017727158664842573,0.01822277048599834,1777313864.843659,1777313864.93179,0.014688531557718912,0.01660442352294922,0.005473136901855469,0.08806014060974121,0.005473136901855469,0,262,0,0,0,191,185,185,335,191,1,185
0.0,57943,0.0,53,tcp,ACC,0.08777093887329102,376,376,128,124,0,0,dns,4283.878067463832,4283.878067463832,6,5,515,8212,2603383599,1432522648,62.666666666666664,75.2,0,0,0.01970525532641633,0.018136380704712178,1777313864.844176,1777313864.931947,0.017554187774658205,0.020755529403686523,0.004920005798339844,0.08754301071166992,0.004920005798339844,0,262,0,0,0,191,185,185,335,191,1,185
0.0,57944,0.0,443,tcp,ACC,0.481734037399292,2279,3768,128,47,0,0,https,4730.826188457634,7821.743342741714,7,7,512,17,1035413277,534055019,325.57142857142856,538.2857142857143,0,0,0.074288907105177,0.07766617493533932,1777313865.011394,1777313865.493128,0.08028900623321533,0.056377689043680825,0.14360308647155762,0.48165106773376465,0.14360308647155762,0,262,0,0,0,139,2,2,335,139,1,2
0.0,57945,0.0,443,tcp,ACC,0.5597240924835205,2313,3757,128,47,0,0,https,4132.393139872034,6712.235636186439,7,7,512,16,1930175691,2179350086,330.42857142857144,536.7142857142857,0,0,0.09267484818715764,0.08679958284919781,1777313865.013074,1777313865.572798,0.09328734874725342,0.06601715087890625,0.1636359691619873,0.559643030166626,0.1636359691619873,0,262,0,0,0,139,2,2,335,139,1,2
0.0,57946,0.0,53,tcp,ACC,0.02772998809814453,381,474,128,124,0,0,dns,13739.638064449566,17093.40798569316,6,5,514,1026,3326907502,434361186,63.5,94.8,0,0,0.006640386452161009,0.001989001986821948,1777313865.014235,1777313865.041965,0.005545997619628906,0.0023819804191589355,0.01820993423461914,0.027618885040283203,0.01820993423461914,0,262,0,0,0,191,185,185,335,191,1,185
0.0,57947,0.0,53,tcp,ACC,0.2851560115814209,435,429,128,124,0,0,dns,1525.480727506227,1504.4396140233823,7,5,515,1026,2542697429,4047633637,62.142857142857146,85.8,0,0,0.08152297629274513,0.06832552012884552,1777313865.014923,1777313865.300079,0.047526001930236816,0.06692326068878174,0.017602920532226562,0.2850959300994873,0.017602920532226562,0,262,0,0,0,191,185,185,335,191,1,185
0.0,137,0.0,137,udp,INT,3.0614709854125977,368,0,128,0,0,0,other,120.20365430652751,0.0,4,0,0,0,0,0,92.0,0.0,0,0,0.35926067025019814,0.0,1777313865.439396,1777313868.500867,1.020490328470866,0.0,0.0,0.0,0.0,1,90,0,0,0,1,1,1,1,1,1,1
0.0,57948,0.0,443,tcp,ACC,11.530193090438843,2455,7628,128,52,0,0,https,212.91924434775981,661.5674117656667,9,13,508,547,2694073437,3107256681,272.77777777777777,586.7692307692307,0,0,3.2332891834117587,2.7425638918101165,1777313865.665375,1777313877.195568,1.4285548627376556,0.9471692641576132,0.16427111625671387,11.530193090438843,0.16427111625671387,0,262,0,0,0,139,1,1,335,139,1,1
0.0,57949,0.0,53,tcp,ACC,0.2603931427001953,371,405,128,124,0,0,dns,1424.7687022509358,1555.3404970663853,6,5,515,1026,3485505225,3015970529,61.833333333333336,81.0,0,0,0.06438753867418179,0.0553488964983599,1777313865.812193,1777313866.072586,0.052078628540039064,0.05632352828979492,0.035407066345214844,0.2603111267089844,0.035407066345214844,0,262,0,0,0,191,185,185,335,191,1,185
0.0,57950,0.0,53,tcp,ACC,0.19323301315307617,371,387,128,124,0,0,dns,1919.9617805788682,2002.7633668032938,6,5,515,1026,963184844,2348275278,61.833333333333336,77.4,0,0,0.059325378444489,0.06445683653271794,1777313865.812774,1777313866.006007,0.038646602630615236,0.03968328237533569,0.034629106521606445,0.19316911697387695,0.034629106521606445,0,262,0,0,0,191,185,185,335,191,1,185
0.0,57951,0.0,53,tcp,ACC,0.30492615699768066,416,450,128,124,0,0,dns,1364.2647259125238,1475.767131395759,6,5,514,1026,859407521,905575454,69.33333333333333,90.0,0,0,0.10216071065012369,0.0650892425097316,1777313865.81348,1777313866.118406,0.060985231399536134,0.06778204441070557,0.034005165100097656,0.3048582077026367,0.034005165100097656,0,262,0,0,0,191,185,185,335,191,1,185
0.0,57952,0.0,53,tcp,ACC,0.29595398902893066,416,400,128,124,0,0,dns,1405.623899055925,1351.561441399928,6,5,515,1026,1219534472,4269439698,69.33333333333333,80.0,0,0,0.09894429435022183,0.06460883649068849,1777313865.813969,1777313866.109923,0.059190797805786136,0.06565624475479126,0.03356003761291504,0.2958660125732422,0.03356003761291504,0,262,0,0,0,191,185,185,335,191,1,185
0.0,57953,0.0,53,tcp,ACC,0.19884800910949707,371,405,128,124,0,0,dns,1865.7466155253594,2036.7314805600286,6,5,515,1026,3981745356,3360303370,61.833333333333336,81.0,0,0,0.06143333169360499,0.06345075563670645,1777313865.814712,1777313866.01356,0.03976960182189941,0.041572511196136475,0.03286385536193848,0.19878792762756348,0.03286385536193848,0,262,0,0,0,191,185,185,335,191,1,185
0.0,57954,0.0,53,tcp,ACC,0.24498510360717773,371,387,128,124,0,0,dns,1514.377790883487,1579.6878842908611,6,5,515,1026,3011860139,1313116730,61.833333333333336,77.4,0,0,0.06218823695794776,0.058152276483490944,1777313865.815538,1777313866.060523,0.048997020721435545,0.05331379175186157,0.03209209442138672,0.24492716789245605,0.03209209442138672,0,262,0,0,0,191,185,185,335,191,1,185
0.0,57712,0.0,443,udp,INT,0.3858461380004883,4498,7574,128,246,0,0,https,11657.496491501252,19629.586133088145,9,8,0,0,0,0,499.77777777777777,946.75,0,0,0.06429089490538527,0.05850860117895616,1777313866.020953,1777313866.406799,0.048230767250061035,0.024060419627598355,0.0,0.0,0.0,0,90,0,0,0,139,2,2,335,139,1,2
0.0,57955,0.0,443,tcp,ACC,0.19342303276062012,2406,1959,128,247,0,0,https,12439.05632985116,10128.059580290284,6,7,517,140,3571544364,2093041958,401.0,279.85714285714283,0,0,0.03128026852166941,0.028742567108370174,1777313866.027291,1777313866.220714,0.03868460655212402,0.01991732915242513,0.0739140510559082,0.19331884384155273,0.0739140510559082,0,262,0,0,0,139,1,1,335,139,1,1
0.0,57956,0.0,443,tcp,ACC,20.83455491065979,2358,3821,128,46,0,0,https,113.17736376473073,183.39724637194067,8,8,512,653,2695368178,4025071868,294.75,477.625,0,0,7.010524351776124,6.980099919674428,1777313866.113027,1777313886.947582,2.9763649872371127,2.92669415473938,0.22362899780273438,20.71033501625061,0.22362899780273438,0,262,0,0,0,139,2,2,335,139,1,2
0.0,57957,0.0,53,tcp,ACC,0.03690290451049805,370,356,128,124,0,0,dns,10026.311069762634,9646.937137393237,6,5,515,8212,4077180491,1801083682,61.666666666666664,71.2,0,0,0.008735257093791395,0.0008333580879331336,1777313866.255574,1777313866.292477,0.00738058090209961,0.003218233585357666,0.024100065231323242,0.03684592247009277,0.024100065231323242,0,262,0,0,0,191,185,185,335,191,1,185
0.0,57958,0.0,53,tcp,ACC,0.0416409969329834,370,354,128,124,0,0,dns,8885.474106094873,8501.237387993473,6,5,515,8212,528964753,542907717,61.666666666666664,70.8,0,0,0.008859607875628235,0.002300929876324862,1777313866.256133,1777313866.297774,0.00832819938659668,0.004541754722595215,0.023624897003173828,0.041580915451049805,0.023624897003173828,0,262,0,0,0,191,185,185,335,191,1,185
0.0,57959,0.0,443,tcp,ACC,1.9171020984649658,6716,4895,128,47,0,0,https,3503.2041357513185,2553.3329726775914,12,10,508,18,2543048574,632065101,559.6666666666666,489.5,0,0,0.29535325079728286,0.32701687360926596,1777313866.292166,1777313868.209268,0.15410854599692606,0.1963089042239719,0.15047597885131836,1.9171020984649658,0.15047597885131836,0,262,0,0,0,139,2,2,335,139,1,2
0.0,137,0.0,137,udp,INT,15.261754035949707,1064,0,128,0,0,0,other,69.71675716262384,0.0,10,0,0,0,0,0,106.4,0.0,0,0,3.9811352172029117,0.0,1777313866.553094,1777313881.814848,1.6957504484388564,0.0,0.0,0.0,0.0,1,90,0,0,0,1,6,6,1,1,1,1
0.0,57960,0.0,53,tcp,ACC,0.0766751766204834,375,417,128,124,0,0,dns,4890.761476248372,5438.526761588189,6,5,515,1026,1312126693,476413075,62.5,83.4,0,0,0.016329283042029023,0.004191341329148178,1777313866.721958,1777313866.798633,0.01533503532409668,0.00832277536392212,0.04345202445983887,0.07661914825439453,0.04345202445983887,0,262,0,0,0,191,185,185,335,191,1,185
0.0,57961,0.0,53,tcp,ACC,0.06554198265075684,375,391,128,124,0,0,dns,5721.523591957891,5965.641931881427,6,5,515,1026,1995968278,3230251658,62.5,78.2,0,0,0.015781707260639714,0.005685965992274014,1777313866.72252,1777313866.788062,0.013108396530151367,0.005674242973327637,0.042993783950805664,0.06546282768249512,0.042993783950805664,0,262,0,0,0,191,185,185,335,191,1,185
0.0,443,0.0,57835,tcp,RST,1e-06,56,0,116,0,0,0,other,56000000.0,0.0,1,0,0,0,2098725635,0,56.0,0.0,0,0,0.0,0.0,1777313866.736605,1777313866.736605,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,3,3,1,1,3,1
0.0,57963,0.0,443,tcp,ACC,8.353075981140137,9040,2949,128,120,0,0,https,1082.2360553658107,353.04359814975396,22,24,512,1027,620996564,1709578485,410.90909090909093,122.875,0,0,1.5489936129054422,1.4779281994350546,1777313866.789264,1777313875.14234,0.39124185698372976,0.3578386514083199,0.12287712097167969,8.353075981140137,0.12287712097167969,0,262,0,0,0,139,1,1,335,139,1,1
0.0,57964,0.0,53,tcp,ACC,0.030012845993041992,372,417,128,124,0,0,dns,12394.69259550535,13894.050570768095,6,5,515,8212,3384290507,1276725779,62.0,83.4,0,0,0.005593348192736283,0.0047854679765575725,1777313867.731672,1777313867.761685,0.006002569198608398,0.006525278091430664,0.004008054733276367,0.029947996139526367,0.004008054733276367,0,262,0,0,0,191,185,185,335,191,1,185
0.0,57965,0.0,53,tcp,ACC,0.016214847564697266,372,340,128,124,0,0,dns,22941.93630348478,20968.436406410823,6,5,515,8212,1565098076,3557938194,62.0,68.0,0,0,0.0023208880064453413,0.0010037544131812363,1777313867.732037,1777313867.748252,0.003242969512939453,0.003168761730194092,0.0037279129028320312,0.016156911849975586,0.0037279129028320312,0,262,0,0,0,191,185,185,335,191,1,185
0.0,57966,0.0,443,tcp,ACC,1.3067748546600342,2913,4077,128,120,0,0,https,2229.1521677296396,3119.894743506262,8,9,510,1045,3603911291,4062149260,364.125,453.0,0,0,0.19282794295668432,0.07535621504696557,1777313867.750929,1777313869.057704,0.1866821220942906,0.1168891191482544,0.13708996772766113,1.072044849395752,0.13708996772766113,0,262,0,0,0,139,1,1,335,139,1,1
0.0,57967,0.0,53,tcp,ACC,0.19062399864196777,387,432,128,124,0,0,dns,2030.1745989856604,2266.241412821202,6,5,515,1026,799436142,4238062178,64.5,86.4,0,0,0.04512610451813515,0.018113874018511777,1777313867.811775,1777313868.002399,0.038124799728393555,0.045624494552612305,0.008146047592163086,0.1905500888824463,0.008146047592163086,0,262,0,0,0,191,185,185,335,191,1,185
0.0,57968,0.0,53,tcp,ACC,0.11010885238647461,387,355,128,124,0,0,dns,3514.7037827772124,3224.0822813589416,6,5,515,1026,3932086179,3311920548,64.5,71.0,0,0,0.019422988219877778,0.013328260546887304,1777313867.812504,1777313867.922613,0.022021770477294922,0.021166741847991943,0.025454998016357422,0.11003684997558594,0.025454998016357422,0,262,0,0,0,191,185,185,335,191,1,185
0.0,57969,0.0,53,tcp,ACC,0.21208596229553223,508,777,128,124,0,0,dns,2395.2551809729157,3663.608810267629,8,7,515,8212,1215906528,1762909255,63.5,111.0,0,0,0.02485999586200179,0.026782717416395752,1777313867.822249,1777313868.034335,0.03029799461364746,0.02899618943532308,0.03828096389770508,0.2120060920715332,0.03828096389770508,0,262,0,0,0,191,185,185,335,191,1,185
0.0,57970,0.0,53,tcp,ACC,0.2159280776977539,376,374,128,124,0,0,dns,1741.3205545519993,1732.0582111767226,6,5,515,1026,2249598248,3957509343,62.666666666666664,74.8,0,0,0.05431351198920191,0.05968527007832976,1777313867.822875,1777313868.038803,0.04318561553955078,0.044617533683776855,0.037535905838012695,0.21587300300598145,0.037535905838012695,0,262,0,0,0,191,185,185,335,191,1,185
0.0,55111,0.0,443,udp,INT,22.61441397666931,32452,11367,128,57,0,0,https,1435.0139708895338,502.6440221589218,36,29,0,0,0,0,901.4444444444445,391.9655172413793,0,0,2.012377328391633,2.052500675265932,1777313867.893483,1777313890.507897,0.6461261136191232,0.6203621455601284,0.0,0.0,0.0,0,90,0,0,0,139,2,2,335,139,1,2
0.0,49419,0.0,443,udp,INT,0.5288121700286865,5102,5050,128,57,0,0,https,9648.038167735873,9549.704576061577,10,11,0,0,0,0,510.2,459.09090909090907,0,0,0.08298824308910986,0.04196317603608711,1777313867.894816,1777313868.423628,0.05875690778096517,0.03373830318450928,0.0,0.0,0.0,0,90,0,0,0,139,1,1,335,139,1,1
0.0,57971,0.0,443,tcp,ACC,0.49487805366516113,2490,1158,128,120,0,0,https,5031.542582174711,2339.9704056860705,6,6,509,1046,3936723833,1284040976,415.0,193.0,0,0,0.08148233930704643,0.05396943506912539,1777313868.07068,1777313868.565558,0.09897561073303222,0.06142659187316894,0.14018797874450684,0.447188138961792,0.14018797874450684,0,262,0,0,0,139,2,2,335,139,1,2
0.0,60886,0.0,443,udp,INT,0.417313814163208,6278,8977,128,57,0,0,https,15043.834608227768,21511.389499531804,13,16,0,0,0,0,482.9230769230769,561.0625,0,0,0.03366912975509715,0.032748904953530084,1777313869.427123,1777313869.844437,0.028243501981099445,0.024184592564900718,0.0,0.0,0.0,0,90,0,0,0,139,2,2,335,139,1,2
0.0,57973,0.0,53,tcp,ACC,0.2122349739074707,365,234,128,124,0,0,dns,1719.7919517220153,1102.551552610826,6,4,515,1026,4285462317,2135306526,60.833333333333336,58.5,0,0,0.06821994799158776,0.04917035891139478,1777313869.63319,1777313869.845425,0.04244699478149414,0.06212298075358073,0.02603912353515625,0.21218609809875488,0.02603912353515625,0,262,0,0,0,191,185,185,335,191,1,185
0.0,57974,0.0,53,tcp,ACC,0.17200899124145508,365,333,128,124,0,0,dns,2121.982097363949,1935.9453107457398,6,5,515,1026,3781817729,4181394201,60.833333333333336,66.6,0,0,0.05112223605891436,0.05762988041827873,1777313869.633705,1777313869.805714,0.03440179824829102,0.03665924072265625,0.025597095489501953,0.17193913459777832,0.025597095489501953,0,262,0,0,0,191,185,185,335,191,1,185
0.0,57975,0.0,53,tcp,ACC,0.17702579498291016,368,413,128,124,0,0,dns,2078.7930936026937,2332.993336026936,6,5,515,1026,805639500,1618013903,61.333333333333336,82.6,0,0,0.05348004561163246,0.05653851958257076,1777313869.635986,1777313869.813012,0.03540515899658203,0.03842723369598389,0.023382902145385742,0.17672991752624512,0.023382902145385742,0,262,0,0,0,191,185,185,335,191,1,185
0.0,57976,0.0,53,tcp,ACC,0.17128896713256836,368,336,128,124,0,0,dns,2148.416247470206,1961.597443342362,6,5,515,1026,2857552259,3018636870,61.333333333333336,67.2,0,0,0.05176244603591975,0.057247150388375155,1777313869.636748,1777313869.808037,0.03425779342651367,0.03724324703216553,0.022591829299926758,0.17123198509216309,0.022591829299926758,0,262,0,0,0,191,185,185,335,191,1,185
0.0,57977,0.0,53,tcp,ACC,0.16658592224121094,371,385,128,124,0,0,dns,2227.078945259277,2311.1196601747215,6,5,515,1026,2123751147,1537060109,61.833333333333336,77.0,0,0,0.05494387186421725,0.05616329937837786,1777313869.648792,1777313869.815378,0.033317184448242186,0.039079487323760986,0.0106048583984375,0.1665329933166504,0.0106048583984375,0,262,0,0,0,191,185,185,335,191,1,185
0.0,57978,0.0,53,tcp,ACC,0.16068482398986816,371,427,128,124,0,0,dns,2308.867700059796,2657.3760321442933,6,5,515,1026,2117510137,363424638,61.833333333333336,85.4,0,0,0.053408060097496685,0.056931524069581026,1777313869.649419,1777313869.810104,0.032136964797973636,0.03775972127914429,0.010020017623901367,0.16062688827514648,0.010020017623901367,0,262,0,0,0,191,185,185,335,191,1,185
0.0,65348,0.0,443,udp,INT,0.8833248615264893,4610,7416,128,57,0,0,https,5218.9179777340105,8395.552217543474,11,12,0,0,0,0,419.09090909090907,618.0,0,0,0.10393231744274528,0.11794082330617611,1777313869.80396,1777313870.687285,0.06273579597473145,0.062474272467873314,0.0,0.0,0.0,0,90,0,0,0,139,2,2,335,139,1,2
0.0,57979,0.0,443,tcp,ACC,0.5815260410308838,3161,3167,128,247,0,0,https,5435.698106307375,5446.015786990021,9,8,517,142,1118030154,975565360,351.22222222222223,395.875,0,0,0.08470670909985507,0.09155839058366401,1777313869.805857,1777313870.387383,0.05678814649581909,0.06747399057660784,0.10930299758911133,0.5815260410308838,0.10930299758911133,0,262,0,0,0,139,1,1,335,139,1,1
0.0,57980,0.0,53,tcp,ACC,0.03649115562438965,382,391,128,124,0,0,dns,10468.290013393878,10714.925118421483,6,5,515,8212,1898866256,3892950697,63.666666666666664,78.2,0,0,0.007496945659420211,0.006157877217341499,1777313869.808061,1777313869.844552,0.00729823112487793,0.008230745792388916,0.0039081573486328125,0.036375999450683594,0.0039081573486328125,0,262,0,0,0,191,185,185,335,191,1,185
0.0,57981,0.0,53,tcp,ACC,0.017166852951049805,382,350,128,124,0,0,dns,22252.18571448412,20388.128272433092,6,5,515,8212,2062736797,2230009457,63.666666666666664,70.0,0,0,0.00252670397896826,0.0013300989242999986,1777313869.80854,1777313869.825707,0.003433370590209961,0.0032297372817993164,0.004993915557861328,0.017094850540161133,0.004993915557861328,0,262,0,0,0,191,185,185,335,191,1,185
